1.27592406	0.582901524	1.078145227	0.969322391
1.174808726	0.641399479	1.25293681	1.044750963
0.694806634	1.392957252	0.541372287	1.252585868
1.111561215	1.152816297	1.153799646	1.338316764
0.485110764	1.24455267	1.327802605	0.483667207
0.724219764	1.019765207	0.884482256	1.212502091
1.16304817	1.092037821	0.859218721	0.399184545
0.643354476	0.193833346	0.857326937	0.80900894
0.955336095	1.717943993	1.271590782	0.533943906
0.411376069	1.027458002	0.644883518	0.901289904
0.983886176	0.717779418	0.753294049	1.20435435
0.852402242	0.995501846	0.432209416	0.986931887
1.145480902	0.748062038	0.940174437	1.324596754
0.801940405	1.12578844	0.6459717	0.942879219
1.167372281	0.594097691	1.58956763	1.1044547
1.191973548	0.888485929	0.617105959	1.042437007
0.796555595	1.205062999	0.990010647	1.324035553
1.246308692	1.149147201	1.535872698	0.86438115
1.216872322	0.892530617	0.85815577	0.778835282
0.871139456	0.905228637	1.074330013	0.61252532
0.526228769	1.00759976	0.775170165	0.989910771
0.790458858	1.30249114	1.238603533	1.243351069
0.550165357	1.24769218	1.010116572	1.03053089
1.253602767	0.519741693	0.931144807	0.787028473
0.90881593	1.379201842	0.999404901	1.187180258
0.787881851	1.015448013	0.83530264	1.371322856
0.984175606	0.998205752	0.71215704	0.988105684
1.040601558	1.551805085	0.621531191	0.889142672
0.896190738	1.467212764	1.530657454	1.015111019
1.166697752	0.986202119	0.217105399	0.932808609
0.856615389	1.506582317	0.667134187	1.19436743
1.106162807	0.918192759	0.827230227	1.092849414
0.662608695	1.106417197	0.799542068	1.177064956
1.310154884	0.750101351	0.317858673	1.296616675
1.154569709	1.333132322	1.167801793	1.374857447
1.28569802	1.041816318	1.072580058	0.607239941
1.112155521	1.14688693	0.981435186	0.904329915
0.73814495	1.389455182	1.359131702	1.43495392
0.611808048	1.032401649	1.070002907	0.992001784
1.294750902	0.825565034	0.918783502	0.838184418
1.111864317	1.052348201	1.048923478	0.841062271
1.399917087	1.310014188	0.983670714	0.931896988
0.6435516	0.72592413	1.091299373	0.906812075
0.799025501	0.90940788	1.078746328	0.760627166
0.68225795	1.406357706	1.017222892	0.866065045
0.979994216	0.215060667	1.353592249	0.375327524
0.982270186	0.721685976	1.018132232	0.447502401
1.060995364	1.107792995	0.322314486	1.102834055
1.04931935	1.269873264	0.971300699	1.319240569
0.914720155	0.770622493	0.811985965	1.354163069
0.885692105	1.320893327	0.982877255	1.224277831
0.877281836	1.118397303	1.260231442	0.669613928
0.775065557	1.338519284	1.07744056	0.759971571
1.613541286	1.029579448	1.384030151	1.363280693
0.942253965	1.651724228	1.25564004	1.008955384
1.077237279	0.08090499	0.603142314	0.969114789
1.249571836	0.896408888	0.966077096	1.193074097
1.717497991	0.984570603	1.352983861	0.472367999
1.001239468	0.675706097	0.721504077	1.026750605
1.406362109	1.185557812	0.653507437	1.283289155
0.678717856	0.743687442	1.111449544	0.979398508
0.968226741	1.029807237	0.753679146	1.302821103
1.068368756	0.582571883	0.808027913	0.797158141
1.310410911	0.991784849	1.325909605	0.706228383
1.335307209	1.32306218	0.660613787	1.217924791
1.10859191	1.074569241	1.439998688	1.43832924
1.144226873	1.459928734	1.127850691	0.896886556
1.196564474	1.18085689	1.098862329	0.884005699
1.002129874	1.083972073	1.035831381	1.440330774
1.269229705	0.871421505	1.300124144	0.618240306
1.787535966	0.717758566	0.839547775	0.887538781
0.857237261	0.910412885	1.293416639	0.606620736
0.684853495	0.953379599	1.358066102	1.120410344
0.96440614	1.203308549	0.927137942	1.286526106
0.86093728	1.104624954	1.58367318	1.595871814
0.773850933	1.232383516	1.151741114	1.223128937
0.818549538	0.771335591	1.151883761	1.400885726
1.370792271	0.762435245	1.322876543	0.974290158
0.759973522	1.19766672	1.222454903	0.937751085
1.107444078	0.845211415	1.274949088	1.626859622
0.756702733	0.968420618	1.054117175	1.053157184
1.013407102	0.722707792	0.357214663	1.26099068
0.905632316	0.642038219	1.09069207	0.989674349
1.265203984	0.913769171	0.519795642	0.708975947
1.288678752	1.170690619	1.25394723	0.460265053
0.867502957	0.7583874	1.104881774	0.899225573
1.743607514	0.590736048	1.601768605	1.439716658
1.016884251	1.171646789	1.186893586	1.211656947
1.450881567	1.52977795	0.950655012	1.487020284
0.819606103	0.759880651	1.082664052	0.420756584
0.687849617	1.203163199	1.0611214	1.371168238
1.238146985	1.08162196	1.813070566	0.889070932
1.465261043	0.889664972	1.052699212	1.225807143
1.09040638	0.873490493	1.128800629	0.820512591
0.859304869	1.080444658	0.722001345	1.368504051
0.779575535	1.049093512	0.849228458	0.881210887
0.886138338	0.650541245	1.384934398	0.821991269
0.85034831	1.180437892	0.443572353	1.067279317
1.613262639	1.093783228	0.912951005	0.54692805
0.788222142	1.154473212	0.94820561	1.049400508
1.028573964	1.236387704	0.965268832	0.943103666
1.078753592	1.519825283	1.115219161	0.987411363
0.988950177	0.476931111	1.715179894	1.153224593
0.924574175	1.309195595	1.031628424	1.13617763
1.351895187	1.238133508	0.546683542	1.083395931
1.040283426	1.149160245	1.388678681	0.794029921
1.328961562	1.204835695	0.969345784	1.127296167
1.285995757	0.966324832	0.769085531	1.62165068
0.743524167	0.75502461	1.196189978	1.330210734
1.421439664	0.324462026	0.605401146	1.259777548
0.801774115	0.857196465	1.446492352	0.571982072
0.874395745	0.894756491	0.948931018	1.553963292
1.312482264	0.815633435	0.333850512	0.841819809
1.123542453	1.000373534	1.573050265	1.013212092
1.324409976	1.10289014	1.09150777	1.171820725
1.359969514	1.149122758	1.52788383	0.883970552
0.907924786	1.034185855	0.413855997	0.971573425
1.174323008	0.930947773	0.396932875	1.087158859
1.413296852	1.201864562	0.963249128	1.28939178
0.627238691	0.544116308	1.009770215	1.007117991
0.890676004	0.756073418	1.347221656	0.232956108
1.118428702	0.559861948	0.656112723	0.899942135
0.489022165	1.199638183	1.366081271	1.277283797
1.261421868	1.082200872	1.33409344	1.224755536
1.096635232	0.825532236	1.006138112	0.436467361
0.511659196	1.09153006	0.737046964	1.04831156
0.87175875	0.680966136	0.877018398	1.030330016
1.07400332	1.293661858	1.556995821	0.708042965
1.403346974	1.131076533	1.364342213	0.833622806
1.319505223	0.879429526	1.327316867	1.393322191
0.902143748	1.209471182	1.064660384	0.744807679
1.122743908	1.857615723	0.485199474	0.884553171
0.848019836	0.999823456	0.730697715	0.42138275
0.958378383	1.122435523	0.800069593	1.569226559
1.238810755	1.060981139	1.26127437	1.151125309
0.70168729	1.130154044	1.211681081	0.733922038
1.206583665	0.944931243	1.006572304	1.376878758
1.244832311	1.128798728	0.409513226	0.766905733
0.086352947	0.706385124	1.292697563	1.346102749
1.21680148	1.330546239	1.182994072	0.959052686
1.075581285	0.948733813	0.649723476	1.172328383
1.075192127	0.688466268	0.860304815	0.64071064
1.155479314	1.205856011	1.078819583	1.126925777
0.901686099	1.395824181	1.084907473	1.122485425
1.09746726	1.332562091	0.751801812	1.408027817
1.409039942	1.26695942	0.87446392	1.139629093
1.068003667	1.523601032	0.729165401	0.767188915
1.080172252	1.218671891	0.575725154	0.962468918
0.734278485	0.764353643	1.039635534	0.356408832
0.981938554	0.908418353	0.940515082	1.169083552
0.865313223	1.187528969	0.982671242	0.570745424
0.872946179	0.750082158	0.908174987	0.649226796
0.934588355	1.323539176	1.293833056	0.923158987
1.380786179	0.795194485	0.860593215	0.781909049
0.558147629	0.507462032	1.063397199	0.840690809
1.274262071	1.259648218	1.03136512	1.140277659
1.068663815	1.377795711	1.425800585	1.122430068
1.268684886	0.715768605	1.040283038	0.898002322
0.55361567	1.161575071	0.805443852	0.767437192
0.732414924	0.901459031	0.723126813	0.875176467
0.78101948	0.924524634	0.93917331	0.691683595
0.999532125	1.114296395	0.699609245	0.918885942
0.838159199	0.378833605	0.489071176	1.080656782
0.947088199	0.540312025	1.526120527	1.049909977
1.081124032	0.552145382	0.643223361	1.189201513
0.52735068	1.314884483	0.685275851	0.947395531
1.303348955	0.751612655	0.863286978	1.228454528
1.415719469	0.991428056	1.225068578	1.329032896
1.113662153	1.399993808	0.86312886	0.803482114
0.887369781	0.917759066	1.386992561	0.96913328
1.188246424	0.786878171	1.131134662	1.180181908
1.34777598	1.266249998	0.239021705	0.807436634
1.106092056	1.198414916	1.012383724	1.361890498
0.813380451	0.987744367	0.724351024	1.044788518
0.72270514	0.679043162	0.667344268	1.276164846
1.103851507	1.105172471	0.906732491	0.869944802
